8 0.0000 0.0000 0.0000 0.0000 0.0000 88.7088 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 81.3777 0.0000 0.0000 93.8255 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 89.0665 0.0000 0.0000 0.0000 76.5281 97.4748 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 67.6930 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 86.1508 0.0000 52.7062 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 84.0211 0.0000 0.0000 0.0000 
9 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 78.0824 83.3332 68.4373 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 52.6189 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 77.7431 0.0000 0.0000 0.0000 0.0000 97.5814 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 73.0234 0.0000 0.0000 0.0000 0.0000 0.0000 65.7023 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 58.5494 0.0000 78.0824 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 95.8608 0.0000 0.0000 0.0000 0.0000 0.0000 70.4299 0.0000 0.0000 0.0000 0.0000 0.0000 95.6474 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 75.2786 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 66.1384 0.0000 0.0000 0.0000 0.0000 88.5309 65.6892 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 65.0387 0.0000 0.0000 96.0733 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 0.0000 70.1926 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 83.3332 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 90.0334 0.0000 51.7169 0.0000 0.0000 0.0000 0.0000 67.5202 0.0000 53.5116 0.0000 0.0000 79.9865 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 83.6894 61.4684 68.6603 0.0000 0.0000 51.7172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 79.5685 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 97.9412 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 68.4615 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 0.0000 0.0000 0.0000 0.0000 0.0000 58.4004 0.0000 0.0000 0.0000 68.4373 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 56.2655 0.0000 0.0000 0.0000 0.0000 0.0000 73.2401 0.0000 0.0000 0.0000 68.8225 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 58.7243 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 95.6324 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 78.7739 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 50.2926 0.0000 0.0000 70.1926 0.0000 0.0000 68.5592 0.0000 0.0000 0.0000 85.0189 0.0000 0.0000 0.0000 88.7088 0.0000 0.0000 99.7510 0.0000 0.0000 0.0000 0.0000 77.8873 0.0000 0.0000 86.7999 0.0000 0.0000 0.0000 60.7245 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 76.9044 0.0000 0.0000 82.1076 0.0000 0.0000 0.0000 0.0000 82.5905 70.0871 0.0000 0.0000 0.0000 0.0000 0.0000 
14 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 95.0539 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 54.6133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 65.4159 0.0000 93.4150 0.0000 87.4178 0.0000 0.0000 89.4623 0.0000 59.1824 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 81.3777 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 61.1825 0.0000 0.0000 0.0000 95.0539 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 60.2189 85.0298 56.1772 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 89.4623 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 62.3254 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16 0.0000 0.0000 0.0000 96.0614 0.0000 79.9865 0.0000 0.0000 0.0000 0.0000 95.8608 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 78.1637 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 93.8909 88.3400 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 59.1824 0.0000 0.0000 0.0000 61.0096 0.0000 0.0000 0.0000 0.0000 63.3587 91.1555 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 55.1909 0.0000 0.0000 0.0000 0.0000 0.0000 55.1909 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 74.0068 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 90.0334 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 73.7329 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 63.1174 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 69.6865 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 64.6688 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 88.2961 0.0000 0.0000 0.0000 81.9188 0.0000 0.0000 0.0000 0.0000 0.0000 
18 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 95.0539 0.0000 0.0000 0.0000 0.0000 0.0000 51.8001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 54.0088 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 60.1018 0.0000 0.0000 0.0000 70.2728 54.5151 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 57.2859 57.3677 0.0000 0.0000 91.7597 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 67.0654 0.0000 73.4135 0.0000 69.2163 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 58.7243 0.0000 64.3750 0.0000 51.6039 82.3132 0.0000 0.0000 0.0000 0.0000 
19 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 51.7169 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 77.6658 0.0000 61.0096 0.0000 0.0000 62.9880 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 64.7492 89.4623 77.1935 0.0000 0.0000 79.4115 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 96.1610 0.0000 0.0000 0.0000 0.0000 0.0000 73.5244 64.9259 0.0000 73.1365 52.0318 0.0000 0.0000 0.0000 
20 0.0000 0.0000 82.1076 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 51.8001 0.0000 0.0000 0.0000 66.1384 0.0000 0.0000 58.0891 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 89.4367 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 73.0234 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 65.4159 0.0000 0.0000 0.0000 0.0000 79.1764 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 69.2163 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
21 0.0000 54.8153 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 93.8909 81.3777 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 94.3228 0.0000 0.0000 0.0000 64.3750 0.0000 59.0690 54.3444 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 58.6604 0.0000 0.0000 67.0857 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 61.5995 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 77.9507 0.0000 0.0000 64.2309 0.0000 0.0000 0.0000 
22 83.9069 0.0000 0.0000 0.0000 58.3881 0.0000 80.9467 0.0000 0.0000 0.0000 70.4299 0.0000 56.2655 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 77.6658 66.1384 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 88.4740 0.0000 0.0000 62.6526 55.0287 0.0000 0.0000 0.0000 0.0000 61.5031 93.0856 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 63.1174 93.0596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
23 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 56.3998 0.0000 0.0000 0.0000 0.0000 0.0000 82.7805 0.0000 0.0000 99.8015 0.0000 0.0000 0.0000 61.0096 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 80.5755 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 58.3356 57.3677 0.0000 0.0000 0.0000 66.7637 0.0000 0.0000 99.4039 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 70.1504 0.0000 0.0000 0.0000 0.0000 53.5116 0.0000 82.3214 0.0000 0.0000 93.9954 0.0000 0.0000 
24 0.0000 0.0000 0.0000 0.0000 0.0000 64.3750 0.0000 91.7597 0.0000 0.0000 0.0000 67.5202 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 61.0096 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 92.6310 0.0000 78.0570 0.0000 0.0000 54.9891 0.0000 0.0000 80.8218 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 54.0307 85.7581 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 83.1229 0.0000 83.0424 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 91.6021 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 90.2499 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
